timestamp,node,endpoint,response_time,status_code,response_body
2025-01-23 16:17:14,GCP f,,164.32690620422363,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 128.647599ms ^^ 
2025-01-23 16:17:15,Raspi,/sieve,11.682987213134766,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:15,GCP f,,146.8658447265625,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 43.110954ms ^^ 
2025-01-23 16:17:15,Raspi,/sieve,5.207061767578125,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:15,GCP f,,148.07915687561035,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 45.192687ms ^^ 
2025-01-23 16:17:16,Raspi,/sieve,5.439281463623047,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:16,GCP f,,169.75736618041992,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 134.739681ms ^^ 
2025-01-23 16:17:16,Raspi,/sieve,6.124019622802734,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:16,GCP f,,151.84402465820312,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 50.194504ms ^^ 
2025-01-23 16:17:17,Raspi,/sieve,6.660223007202148,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:17,GCP f,,167.22488403320312,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 133.816431ms ^^ 
2025-01-23 16:17:17,Raspi,/sieve,5.446910858154297,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:17,GCP f,,163.679838180542,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 127.692505ms ^^ 
2025-01-23 16:17:18,Raspi,/sieve,5.591630935668945,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:18,GCP f,,157.23705291748047,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 47.27103ms ^^ 
2025-01-23 16:17:18,Raspi,/sieve,5.115747451782227,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:18,GCP f,,154.07896041870117,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 119.863543ms ^^ 
2025-01-23 16:17:19,Raspi,/sieve,5.086183547973633,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:19,GCP f,,170.50695419311523,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 134.283875ms ^^ 
2025-01-23 16:17:19,Raspi,/sieve,4.834890365600586,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:19,GCP f,,148.50926399230957,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 45.683857ms ^^ 
2025-01-23 16:17:20,Raspi,/sieve,6.206274032592773,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:20,GCP f,,150.70700645446777,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 116.426613ms ^^ 
2025-01-23 16:17:20,Raspi,/sieve,10.998964309692383,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:20,GCP f,,164.94226455688477,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 129.579892ms ^^ 
2025-01-23 16:17:21,Raspi,/sieve,5.085945129394531,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:21,GCP f,,149.3821144104004,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 49.925461ms ^^ 
2025-01-23 16:17:21,Raspi,/sieve,6.573915481567383,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:21,GCP f,,167.95992851257324,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 130.062444ms ^^ 
2025-01-23 16:17:22,Raspi,/sieve,6.772041320800781,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:22,GCP f,,250.56195259094238,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 140.499551ms ^^ 
2025-01-23 16:17:22,Raspi,/sieve,6.546974182128906,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:22,GCP f,,155.38978576660156,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 117.371723ms ^^ 
2025-01-23 16:17:23,Raspi,/sieve,5.267858505249023,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:23,GCP f,,151.0009765625,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 43.362742ms ^^ 
2025-01-23 16:17:23,Raspi,/sieve,5.342960357666016,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:23,GCP f,,170.3801155090332,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 136.43249ms ^^ 
2025-01-23 16:17:24,Raspi,/sieve,5.175113677978516,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:24,GCP f,,150.0401496887207,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 45.404345ms ^^ 
2025-01-23 16:17:24,Raspi,/sieve,5.067110061645508,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:24,GCP f,,151.0021686553955,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 45.691029ms ^^ 
2025-01-23 16:17:25,Raspi,/sieve,4.835844039916992,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:25,GCP f,,246.73104286193848,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 133.536404ms ^^ 
2025-01-23 16:17:25,Raspi,/sieve,6.018877029418945,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:25,GCP f,,147.88198471069336,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 41.938309ms ^^ 
2025-01-23 16:17:26,Raspi,/sieve,9.207010269165039,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:26,GCP f,,149.0321159362793,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 48.26394ms ^^ 
2025-01-23 16:17:26,Raspi,/sieve,8.124113082885742,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:26,GCP f,,169.32320594787598,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 135.990393ms ^^ 
2025-01-23 16:17:27,Raspi,/sieve,5.837202072143555,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:27,GCP f,,153.5019874572754,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 62.953645ms ^^ 
2025-01-23 16:17:27,Raspi,/sieve,5.153894424438477,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:27,GCP f,,165.32421112060547,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 130.042056ms ^^ 
2025-01-23 16:17:28,Raspi,/sieve,5.20014762878418,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:28,GCP f,,173.55823516845703,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 137.895003ms ^^ 
2025-01-23 16:17:28,Raspi,/sieve,4.860877990722656,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:28,GCP f,,151.34596824645996,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 44.824824ms ^^ 
2025-01-23 16:17:29,Raspi,/sieve,4.88591194152832,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:29,GCP f,,165.6479835510254,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 128.698931ms ^^ 
